ID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60	S61	S62	S63	S64	S65	S66	S67	S68	S69	S70	S71	S72	S73	S74	S75	S76	S77	S78	S79	S80	S81	S82	S83	S84	S85	S86	S87	S88	S89	S90	S91	S92	S93	S94	S95	S96	S97	S98	S99	S100	S101	S102	S103	S104	S105	S106	S107	S108	S109	S110	S111	S112	S113	S114	S115	S116	S117	S118	S119	S120	S121	S122	S123	S124	S125	S126	S127	S128	S129	S130	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S146	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S159	S160	S161	S162	S163	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S178	S179	S180	S181	S182	S183	S184	S185	S186	S187	S188	S189	S190	S191	S192	S193	S194	S195	S196	S197	S198	S199	S200	S201	S202	S203	S204	S205	S206	S207	S208	S209	S210	S211	S212	S213	S214	S215	S216	S217	S218	S219	S220	S221	S222	S223	S224	S225	S226	S227	S228	S229	S230	S231	S232	S233	S234	S235	S236	S237
CpG88	0.649538	0.733657	0.598836	0.591395	0.773886	0.668323	0.552441	0.630458	0.608883	0.676105	0.631328	0.701523	0.630284	0.635271	0.673691	0.634485	0.586422	0.700691	0.608318	0.607612	0.648666	0.727769	0.569597	0.616616	0.676904	0.686201	0.697019	0.69452	0.62815	0.646069	0.54898	0.691385	0.714619	0.71569	0.627614	0.65803	0.629789	0.723471	0.810529	0.434021	0.693239	0.546331	0.606508	0.657836	0.665746	0.660441	0.64536	0.626355	0.687299	0.698745	0.470912	0.625834	0.433355	0.669894	0.481694	0.704688	0.668203	0.570507	0.652435	0.64397	0.64903	0.787644	0.683763	0.712175	0.707909	0.658593	0.648617	0.647413	0.586813	0.68704	0.655062	0.736667	0.607712	0.683822	0.6473	0.567164	0.546054	0.713705	0.628893	0.603686	0.657758	0.663591	0.699802	0.490928	0.638461	0.648336	0.587497	0.706057	0.735603	0.625596	0.625266	0.69902	0.708437	0.661304	0.703124	0.68849	0.570296	0.653435	0.630461	0.617304	0.665694	0.575952	0.604983	0.638099	0.730901	0.63041	0.758177	0.621353	0.552565	0.707947	0.588261	0.657372	0.760614	0.66904	0.461079	0.610658	0.691475	0.677225	0.686978	0.657361	0.575185	0.606508	0.696093	0.618223	0.784854	0.700001	0.724768	0.584403	0.702736	0.72767	0.660304	0.55334	0.717176	0.675032	0.683041	0.555406	0.714217	0.740795	0.611583	0.722911	0.588701	0.419085	0.558247	0.653949	0.714367	0.595188	0.446087	0.728957	0.760692	0.719374	0.5836	0.634016	0.722443	0.582049	0.602907	0.541368	0.668785	0.600262	0.724971	0.716196	0.575902	0.614067	0.620336	0.517143	0.615853	0.593733	0.663459	0.664823	0.642365	0.605512	0.628121	0.565656	0.585702	0.475517	0.672669	0.586719	0.729395	0.783865	0.580284	0.717527	0.619345	0.701875	0.697492	0.615556	0.631057	0.525111	0.804534	0.676398	0.739659	0.751083	0.526675	0.582393	0.710387	0.669482	0.497347	0.651616	0.709996	0.680867	0.634703	0.707328	0.547493	0.73113	0.626739	0.744253	0.544296	0.590646	0.675881	0.677887	0.591559	0.652154	0.750685	0.615864	0.677273	0.603158	0.572497	0.686767	0.668646	0.667876	0.672874	0.773305	0.678997	0.707076	0.717753	0.734319	0.667963	0.792232	0.686162	0.712875	0.578546	0.496351	0.540273	0.671794	0.719011	0.748591	0.676387	0.769045	0.736418
CpG89	0.49218	0.38426	0.290281	0.328893	0.396681	0.490053	0.831289	0.271385	0.481776	0.476438	0.38976	0.246248	0.529952	0.400026	0.753354	0.61216	0.433167	0.519713	0.497214	0.0967796	0.285535	0.261995	0.454155	0.335623	0.384476	0.574735	0.181991	0.652636	0.444689	0.516423	0.384581	0.569592	0.589404	0.596631	0.598386	0.449574	0.394843	0.448394	0.676857	0.217645	0.222935	0.142924	0.378239	0.337018	0.582682	0.54212	0.63101	0.546181	0.360147	0.49447	0.688393	0.498107	0.52441	0.321901	0.526073	0.615894	0.304199	0.274044	0.443811	0.54572	0.543193	0.411876	0.391707	0.281831	0.401789	0.83183	0.370214	0.308209	0.558774	0.449584	0.515829	0.599774	0.553794	0.194282	0.291132	0.591981	0.595376	0.367917	0.655608	0.554251	0.442351	0.428976	0.321294	0.583668	0.475884	0.656251	0.458251	0.263545	0.662862	0.320075	0.476895	0.598786	0.51111	0.485068	0.214873	0.38848	0.560714	0.526228	0.149643	0.645589	0.43935	0.522715	0.317675	0.463501	0.574655	0.332053	0.202393	0.276051	0.588064	0.183406	0.273013	0.402891	0.389597	0.553422	0.442065	0.565454	0.477761	0.450739	0.439289	0.537613	0.160722	0.464359	0.327449	0.538386	0.663571	0.47369	0.382662	0.249227	0.482453	0.313771	0.45302	0.542434	0.525298	0.613254	0.540336	0.66489	0.174462	0.274999	0.727092	0.477501	0.523571	0.321982	0.3289	0.220987	0.522142	0.50945	0.460703	0.489784	0.560332	0.515854	0.503411	0.336059	0.478781	0.35379	0.753718	0.452609	0.360282	0.242032	0.580717	0.110748	0.46553	0.564545	0.43585	0.152218	0.573976	0.509722	0.415341	0.461279	0.146858	0.401916	0.479679	0.389351	0.186997	0.621188	0.56296	0.226847	0.286147	0.648254	0.573315	0.417759	0.144765	0.585032	0.516344	0.600028	0.634693	0.627216	0.521159	0.488469	0.841075	0.0646524	0.482093	0.417297	0.426972	0.771792	0.521397	0.295345	0.161968	0.70475	0.318703	0.300068	0.413294	0.296989	0.281244	0.315274	0.541209	0.475454	0.424313	0.209199	0.378877	0.652676	0.429321	0.523885	0.70091	0.328579	0.563362	0.517345	0.301176	0.219186	0.0903141	0.337332	0.594609	0.23644	0.461224	0.49667	0.60527	0.523389	0.226837	0.473225	0.387779	0.559885	0.711307	0.726893	0.607523	0.343225	0.386687	0.628656	0.42313
CpG90	0.311774	0.290812	0.150683	0.181923	0.209399	0.191838	0.186148	0.309753	0.197354	0.16702	0.330754	0.347899	0.129393	0.322581	0.25274	0.222157	0.405586	0.419053	0.273577	0.191197	0.162928	0.295449	0.167545	0.399079	0.178135	0.362929	0.183965	0.330207	0.132711	0.128441	0.208028	0.261796	0.284749	0.177784	0.175333	0.179177	0.193857	0.312901	0.161014	0.222618	0.2868	0.273073	0.137177	0.176489	0.413186	0.148642	0.272261	0.422228	0.283395	0.284585	0.114886	0.168773	0.121625	0.182351	0.2773	0.35555	0.228142	0.276139	0.294209	0.220278	0.213554	0.189679	0.157532	0.314366	0.349027	0.301811	0.33846	0.350754	0.257798	0.344459	0.228647	0.195371	0.536561	0.48258	0.265882	0.183348	0.256358	0.199322	0.468636	0.272083	0.333535	0.303736	0.134664	0.114477	0.318766	0.131671	0.334719	0.313339	0.375701	0.281442	0.439914	0.374804	0.311149	0.214718	0.125339	0.43635	0.162008	0.209917	0.317134	0.477903	0.369708	0.391964	0.134895	0.299232	0.18522	0.173937	0.220432	0.292033	0.193784	0.198318	0.281675	0.185429	0.156067	0.311627	0.147744	0.257485	0.165158	0.177231	0.200091	0.184648	0.130839	0.182952	0.193582	0.136905	0.169767	0.325782	0.345967	0.150556	0.205786	0.212939	0.147802	0.314762	0.235596	0.199383	0.142737	0.394112	0.153712	0.184918	0.159787	0.198082	0.110875	0.135554	0.344805	0.162679	0.323853	0.307031	0.203408	0.449819	0.140643	0.203862	0.157115	0.157661	0.215592	0.340792	0.372779	0.297238	0.175588	0.457879	0.164272	0.151212	0.132313	0.16048	0.173207	0.134518	0.167243	0.151487	0.149387	0.219002	0.301731	0.331192	0.13012	0.385585	0.232702	0.15295	0.190034	0.34284	0.170988	0.213432	0.276493	0.180985	0.32489	0.302559	0.204656	0.262088	0.187865	0.0937586	0.19964	0.17176	0.185808	0.339013	0.130342	0.312411	0.190382	0.303418	0.1246	0.129887	0.321844	0.170564	0.169624	0.251851	0.145041	0.361504	0.170381	0.3691	0.26321	0.295635	0.259345	0.331828	0.287747	0.209591	0.299943	0.335001	0.176391	0.285307	0.242401	0.30847	0.174275	0.265201	0.299467	0.218654	0.44465	0.264537	0.15905	0.315163	0.146997	0.135337	0.223628	0.194384	0.290496	0.259414	0.331449	0.157035	0.316574	0.154299	0.160766	0.182318	0.21886
CpG91	0.385547	0.4031	0.405271	0.234798	0.36002	0.0405481	0.020314	0.241868	0.353428	0.287248	0.182789	0.383342	0.329043	0.386368	0.426618	0.389431	0.349981	0.36417	0.361042	0.232413	0.367089	0.0378557	0.315	0.242359	0.364379	0.045929	0.3131	0.421599	0.29514	0.236251	0.191555	0.358081	0.292507	0.0286136	0.301125	0.429779	0.2056	0.415536	0.371489	0.263719	0.452625	0.189486	0.350971	0.273674	0.456946	0.304833	0.330571	0.321419	0.292343	0.269638	0.335077	0.280157	0.298235	0.26394	0.351846	0.305665	0.396276	0.185585	0.303022	0.140946	0.306264	0.316619	0.283712	0.336721	0.371174	0.357735	0.315494	0.229142	0.254214	0.3398	0.426092	0.340234	0.182147	0.415364	0.188852	0.289496	0.324295	0.371013	0.282076	0.336157	0.288232	0.343776	0.306318	0.35747	0.0724877	0.355284	0.0327471	0.0531685	0.22774	0.40116	0.233474	0.364856	0.227472	0.421471	0.167153	0.397701	0.34118	0.404532	0.250748	0.354774	0.251524	0.052858	0.355378	0.190819	0.0129229	0.21087	0.250792	0.330913	0.342677	0.217232	0.204216	0.410037	0.245665	0.297018	0.0445299	0.233123	0.327117	0.294117	0.0260459	0.325737	0.283377	0.263287	0.380727	0.298749	0.26598	0.0289323	0.447855	0.00833401	0.366732	0.558769	0.299584	0.281905	0.248667	0.254072	0.143436	0.388178	0.349221	0.249872	0.286658	0.350214	0.398793	0.271112	0.28493	0.421449	0.313272	0.239862	0.364111	0.352815	0.0758132	0.428532	0.267005	0.3557	0.34468	0.249484	0.30145	0.347323	0.367119	0.210302	0.201714	0.401506	0.285028	0.323399	0.260066	0.261425	0.429911	0.173296	0.296602	0.409286	0.290643	0.358479	0.326556	0.297447	0.381349	0.223333	0.035674	0.304732	0.359707	0.300962	0.00152595	0.401463	0.345415	0.401329	0.369733	0.416283	0.0360816	0.223059	0.427314	0.272972	0.369652	0.333549	0.341731	0.0320361	0.380011	0.31653	0.458067	0.281268	0.307682	0.275561	0.277405	0.36436	0.21793	0.429933	0.224481	0.420888	0.214145	0.405739	0.367834	0.229445	0.173216	0.306475	0.350876	0.220494	0.0418926	0.0266584	0.282369	0.314855	0.388488	0.428653	0.321647	0.32663	0.326498	0.342473	0.403774	0.398096	0.231433	0.343833	0.337556	0.39429	0.305537	0.306191	0.0404514	0.417705	0.330363	0.343717	0.353381	0.257999	0.440816
CpG92	0.421153	0.393885	0.600091	0.307723	0.417314	0.367793	0.325832	0.529435	0.479124	0.274635	0.415822	0.283458	0.479539	0.358523	0.207498	0.360386	0.479477	0.382378	0.428458	0.517263	0.445153	0.457546	0.423829	0.341676	0.391461	0.360833	0.408739	0.365275	0.339919	0.377499	0.310548	0.420307	0.404307	0.438555	0.335982	0.291964	0.357862	0.337884	0.267288	0.270759	0.370359	0.363396	0.350544	0.399407	0.402082	0.422723	0.372588	0.359918	0.452565	0.456491	0.304345	0.365067	0.363257	0.204287	0.473401	0.290921	0.301422	0.337315	0.370508	0.315618	0.290135	0.397482	0.290761	0.358003	0.351077	0.39019	0.555153	0.397676	0.294087	0.273609	0.273609	0.38567	0.451607	0.38719	0.360175	0.398264	0.427277	0.386116	0.375023	0.378059	0.3313	0.361406	0.304987	0.22256	0.337627	0.36588	0.512554	0.341801	0.39953	0.444437	0.333016	0.385125	0.297074	0.215118	0.237336	0.411729	0.411828	0.42833	0.353931	0.505435	0.460578	0.361748	0.376021	0.311226	0.433518	0.341751	0.488578	0.389847	0.264445	0.464077	0.409596	0.312691	0.265064	0.509878	0.370123	0.413409	0.565825	0.513237	0.286415	0.400782	0.34809	0.349748	0.302635	0.381574	0.404384	0.241494	0.437156	0.473859	0.355999	0.420139	0.352677	0.462175	0.489364	0.386209	0.29932	0.297205	0.391516	0.403579	0.435212	0.592	0.291138	0.382924	0.466471	0.345826	0.537406	0.340092	0.446806	0.281033	0.340127	0.28821	0.349101	0.328528	0.411919	0.395666	0.259578	0.290388	0.339683	0.307988	0.459766	0.511744	0.400729	0.403409	0.381067	0.340761	0.510603	0.434922	0.323125	0.380551	0.323209	0.557393	0.511814	0.470981	0.415424	0.447953	0.4283	0.399375	0.353894	0.395288	0.48157	0.381046	0.39357	0.45578	0.379319	0.360573	0.267275	0.380904	0.501459	0.37856	0.375803	0.277006	0.476821	0.428195	0.534881	0.467308	0.408011	0.29317	0.293522	0.43536	0.439659	0.419066	0.343412	0.34543	0.398635	0.418616	0.383949	0.558798	0.232095	0.325843	0.399572	0.407166	0.452706	0.557877	0.368927	0.51598	0.273805	0.324637	0.311396	0.411472	0.41117	0.405845	0.389836	0.42472	0.355768	0.424099	0.258952	0.434949	0.368552	0.347853	0.346293	0.401685	0.331913	0.493931	0.335573	0.618043	0.409423	0.413656	0.369655
CpG93	0.852197	0.77977	0.590346	0.700308	0.726733	0.663029	0.664513	0.677061	0.833107	0.65701	0.818175	0.577197	0.735223	0.690224	0.776564	0.620651	0.715524	0.732522	0.681859	0.725523	0.737913	0.770424	0.71476	0.673955	0.650083	0.751094	0.687704	0.670007	0.801155	0.750285	0.629652	0.695996	0.677712	0.846558	0.67882	0.789435	0.694921	0.816938	0.718109	0.593858	0.780344	0.671946	0.763186	0.726909	0.814855	0.74822	0.716208	0.572722	0.760114	0.775333	0.679293	0.795	0.509864	0.728345	0.797169	0.737265	0.655805	0.773993	0.657358	0.654703	0.793754	0.661705	0.686153	0.763832	0.6636	0.76227	0.789993	0.690821	0.706773	0.664363	0.750567	0.76983	0.762495	0.68333	0.738229	0.804705	0.599128	0.851883	0.706165	0.769895	0.789475	0.652956	0.809696	0.71287	0.676083	0.717401	0.722929	0.697639	0.780246	0.666452	0.740016	0.789348	0.788209	0.667503	0.539326	0.707975	0.559584	0.781178	0.700968	0.729851	0.848314	0.709865	0.834392	0.645629	0.71329	0.762585	0.7095	0.697631	0.74354	0.794558	0.721961	0.725671	0.626269	0.626779	0.756594	0.805249	0.79301	0.761922	0.757095	0.844871	0.666159	0.752799	0.732801	0.479639	0.814699	0.712718	0.641779	0.657973	0.58784	0.714334	0.704498	0.741933	0.718489	0.713345	0.871359	0.625931	0.718002	0.794762	0.802073	0.710508	0.751661	0.677217	0.71604	0.841686	0.714384	0.845711	0.724173	0.793553	0.665776	0.676817	0.661635	0.540151	0.780366	0.544461	0.702774	0.624664	0.766763	0.688294	0.76446	0.762793	0.575093	0.63277	0.748786	0.563164	0.734624	0.573751	0.638404	0.774741	0.819295	0.792879	0.618842	0.637788	0.749482	0.719912	0.655012	0.74783	0.765899	0.836839	0.75019	0.784262	0.529967	0.860628	0.745501	0.793981	0.535251	0.742537	0.732953	0.774113	0.726492	0.46876	0.62565	0.754791	0.726274	0.545771	0.561371	0.62156	0.731556	0.753646	0.678951	0.583825	0.647392	0.700818	0.761781	0.847784	0.555257	0.658711	0.670839	0.6672	0.685677	0.754894	0.614745	0.727777	0.831344	0.708383	0.704466	0.562507	0.776476	0.679575	0.764376	0.655445	0.743699	0.733389	0.665445	0.762072	0.723388	0.724585	0.718109	0.665144	0.689326	0.838798	0.765399	0.757211	0.709492	0.611661	0.690577	0.736269	0.514064
CpG94	0.0203343	0.274131	0.0304395	0.414109	0.27635	0.352389	0.475809	0.262089	0.158692	0.0407219	0.13882	0.0284894	0.0855305	0.373556	0.0610894	0.0246176	0.143894	0.184461	0.280855	0.419404	0.102554	0.184575	0.216306	0.181912	0.42088	0.0357385	0.184878	0.0184544	0.464084	0.0140673	0.183031	0.0435536	0.218636	0.0223581	0.29792	0.161067	0.0542667	0.0399536	0.440442	0.0209436	0.0366535	0.0421778	0.0554186	0.0778645	0.0283738	0.327278	0.0182229	0.388953	0.0267561	0.376358	0.318209	0.354551	0.306354	0.0305696	0.262189	0.35731	0.215799	0.0780724	0.0243153	0.0284766	0.230401	0.0470152	0.0265433	0.0388372	0.419268	0.0897391	0.335814	0.296334	0.251214	0.400367	0.0972894	0.381873	0.188462	0.369367	0.0102332	0.135123	0.024327	0.311125	0.424383	0.0227391	0.156314	0.0341614	0.0714148	0.414379	0.0363477	0.0365113	0.164275	0.0164002	0.241332	0.020408	0.0217868	0.0365274	0.0210117	0.0209351	0.252248	0.258189	0.064847	0.166775	0.186378	0.0155179	0.00549687	0.422143	0.0276451	0.34566	0.0619771	0.0190792	0.0140945	0.0855504	0.14525	0.0188888	0.363268	0.0293603	0.150494	0.414991	0.0264043	0.00770771	0.298798	0.0239664	0.0189738	0.424075	0.0274965	0.0643038	0.150754	0.271922	0.128907	0.177464	0.305972	0.0235099	0.115844	0.300902	0.0208544	0.0164311	0.34447	0.293902	0.170451	0.025964	0.0107194	0.0515756	0.0473923	0.0988532	0.0519645	0.110268	0.250419	0.26265	0.231627	0.0146649	0.100091	0.0136298	0.216494	0.138248	0.0375513	0.181613	0.362171	0.323678	0.129784	0.150648	0.0110349	0.0509014	0.0120259	0.0178543	0.0166408	0.302389	0.028797	0.0247686	0.0621431	0.0701742	0.0232783	0.15658	0.217259	0.265423	0.0811675	0.0318199	0.197016	0.420832	0.126261	0.431508	0.463573	0.20558	0.261076	0.0344817	0.022063	0.267727	0.432821	0.0344589	0.0249297	0.0108965	0.00297014	0.0347509	0.353562	0.067905	0.414382	0.0201511	0.171641	0.189186	0.316322	0.152084	0.0124563	0.390759	0.328265	0.425212	0.292671	0.0750142	0.400352	0.156677	0.0279543	0.0779962	0.327328	0.43107	0.0149107	0.0229298	0.384266	0.154815	0.0294081	0.209986	0.0711234	0.0322941	0.267335	0.0449075	0.383345	0.379331	0.0271798	0.184326	0.0211309	0.180499	0.0217975	0.0218092	0.40022	0.40256	0.0271104	0.0337495	0.0400411	0.0455167	0.138269	0.0641971	0.0285894	0.0624403	0.151825
CpG95	0.458264	0.475621	0.344593	0.360044	0.21041	0.431513	0.367924	0.254918	0.386588	0.284994	0.282818	0.307074	0.344457	0.270163	0.30018	0.363692	0.254493	0.344457	0.270519	0.35099	0.286039	0.225183	0.287728	0.506832	0.257409	0.324303	0.300812	0.235189	0.247223	0.225466	0.232966	0.411365	0.374156	0.30389	0.231738	0.289541	0.262675	0.419583	0.428228	0.314714	0.286284	0.247257	0.344255	0.231622	0.206911	0.287809	0.287874	0.290143	0.358488	0.445539	0.26859	0.313595	0.284157	0.316695	0.459848	0.380713	0.44754	0.23251	0.416851	0.313167	0.318772	0.348433	0.27747	0.308964	0.273532	0.286501	0.259073	0.341894	0.355744	0.237535	0.440939	0.282005	0.255051	0.417917	0.182338	0.37759	0.429153	0.310973	0.401086	0.370572	0.219269	0.277404	0.280641	0.327431	0.2667	0.418454	0.36262	0.274682	0.319	0.338821	0.345004	0.216619	0.342117	0.383012	0.264884	0.38078	0.336005	0.282635	0.259246	0.263937	0.314739	0.475877	0.260329	0.280258	0.325188	0.259248	0.274653	0.344904	0.350217	0.275184	0.313388	0.388877	0.3822	0.349993	0.273174	0.350604	0.27429	0.300108	0.35319	0.330177	0.370051	0.419019	0.368431	0.375409	0.284075	0.349918	0.451806	0.273984	0.295531	0.295642	0.490062	0.38708	0.272146	0.294711	0.372813	0.499195	0.325832	0.340653	0.329082	0.225418	0.235066	0.268954	0.380769	0.400713	0.329302	0.389104	0.462516	0.262462	0.461569	0.33598	0.397771	0.353381	0.375316	0.254343	0.196767	0.394746	0.411376	0.423755	0.272466	0.40814	0.419905	0.390563	0.355794	0.21687	0.360842	0.260018	0.280114	0.479377	0.246485	0.239704	0.259704	0.424728	0.339532	0.361997	0.352044	0.413647	0.371115	0.260108	0.268932	0.35304	0.517718	0.307473	0.390842	0.355653	0.246407	0.226546	0.34324	0.415885	0.371914	0.435834	0.282311	0.347381	0.422207	0.380452	0.465391	0.328525	0.286616	0.262532	0.426199	0.353041	0.314287	0.272778	0.404083	0.416033	0.247582	0.445396	0.266407	0.306561	0.260095	0.339127	0.322085	0.20825	0.364435	0.353378	0.389176	0.264399	0.335236	0.326231	0.354506	0.351263	0.30578	0.262352	0.349862	0.473591	0.407841	0.427851	0.336091	0.300119	0.364971	0.492404	0.246618	0.359677	0.456144	0.334625	0.342502	0.231168	0.216414
CpG96	0.211199	0.0759319	0.128402	0.211635	0.187166	0.0196556	0.133829	0.112353	0.11768	0.108584	0.197658	0.11116	0.108339	0.198251	0.102405	0.103061	0.138048	0.202116	0.108609	0.142654	0.125747	0.018461	0.0127488	0.119146	0.0684543	0.212352	0.18803	0.0129688	0.13313	0.101648	0.250453	0.206463	0.0122112	0.175609	0.215842	0.20835	0.200926	0.016663	0.0878013	0.272503	0.0179367	0.224313	0.111378	0.214825	0.132403	0.212573	0.171455	0.189059	0.114863	0.226662	0.100443	0.182894	0.165636	0.0829684	0.108785	0.0210378	0.112951	0.146604	0.232263	0.131971	0.0760894	0.185173	0.19822	0.207135	0.0943652	0.106676	0.113927	0.214601	0.0238393	0.0143475	0.102634	0.232306	0.136684	0.223041	0.0154036	0.220917	0.209171	0.0926672	0.0180072	0.0201716	0.169739	0.186072	0.137566	0.0106509	0.0944875	0.170221	0.236731	0.255545	0.088346	0.0147813	0.105519	0.0771459	0.202228	0.104195	0.179338	0.0816263	0.177223	0.0998341	0.189891	0.0234645	0.206292	0.175853	0.143398	0.213135	0.156372	0.0142216	0.091529	0.168284	0.222946	0.0154029	0.0822846	0.0713939	0.0697219	0.192782	0.302647	0.128073	0.0197876	0.120803	0.151701	0.101458	0.0982883	0.236068	0.0191469	0.0880617	0.13088	0.213759	0.206746	0.223755	0.0731904	0.192084	0.0147246	0.0177437	0.0735309	0.214817	0.252301	0.110895	0.130119	0.119479	0.171058	0.18687	0.186519	0.240525	0.0887807	0.0205384	0.0936871	0.0143031	0.280552	0.163021	0.217254	0.0104617	0.253669	0.0127149	0.208516	0.1159	0.130388	0.0967919	0.191533	0.121496	0.196251	0.0215204	0.1984	0.0188561	0.187566	0.252258	0.224879	0.212806	0.113979	0.136205	0.189499	0.151687	0.211965	0.110995	0.185936	0.140859	0.0289541	0.0244227	0.0990138	0.122469	0.225162	0.0998803	0.169063	0.239315	0.0338456	0.235604	0.106101	0.145702	0.148917	0.140236	0.164626	0.20637	0.242322	0.113924	0.0205559	0.128192	0.146983	0.0187516	0.196408	0.193895	0.121761	0.0163422	0.126519	0.160657	0.184178	0.177831	0.131416	0.206733	0.123127	0.213516	0.191288	0.114002	0.150353	0.133247	0.0161124	0.263727	0.118137	0.0683602	0.124449	0.0635876	0.142348	0.110969	0.235201	0.135595	0.122077	0.085159	0.236017	0.129308	0.176395	0.182943	0.144079	0.192682	0.253113	0.163578	0.162895	0.0159842	0.0958731	0.0675186	0.0136028
CpG97	0.186141	0.158486	0.15476	0.0766169	0.278559	0.0904955	0.154589	0.122929	0.1317	0.227666	0.170097	0.256297	0.0957242	0.181739	0.181319	0.261312	0.179915	0.123465	0.149163	0.147273	0.120509	0.132126	0.199421	0.111298	0.399667	0.124647	0.156083	0.230137	0.128492	0.140324	0.158961	0.25297	0.294241	0.264299	0.157905	0.166394	0.0669584	0.12896	0.0878639	0.127595	0.111075	0.146629	0.254722	0.132523	0.287312	0.213914	0.314856	0.0540742	0.35228	0.0743193	0.178178	0.203288	0.132172	0.262844	0.140882	0.273526	0.18062	0.113805	0.106088	0.217304	0.0972532	0.167007	0.0663438	0.13091	0.202951	0.206506	0.158438	0.17842	0.111574	0.195091	0.189695	0.189936	0.173146	0.11354	0.161478	0.0955284	0.20908	0.145529	0.182962	0.0927473	0.0675012	0.282033	0.159241	0.230291	0.214034	0.0938825	0.216649	0.187009	0.172006	0.354576	0.273553	0.245636	0.161173	0.0325569	0.167141	0.292954	0.155236	0.200956	0.0894489	0.200913	0.138934	0.323843	0.252278	0.0346637	0.0733369	0.276056	0.345988	0.0608762	0.157413	0.180404	0.192761	0.221819	0.228285	0.0725958	0.0997765	0.192123	0.226601	0.14858	0.200957	0.0546915	0.362619	0.346473	0.145021	0.246097	0.182764	0.217579	0.28696	0.0870661	0.136028	0.275048	0.231232	0.144382	0.0950183	0.134168	0.0744846	0.0804874	0.188637	0.0998025	0.183706	0.120572	0.204266	0.0908785	0.258943	0.217566	0.184854	0.24988	0.204498	0.231746	0.21055	0.26371	0.0902931	0.265412	0.298333	0.0761454	0.0857434	0.20397	0.272046	0.115733	0.159374	0.203352	0.0610509	0.067637	0.106679	0.255162	0.285765	0.122092	0.209916	0.0801968	0.182982	0.165832	0.260211	0.150371	0.278523	0.137435	0.0654994	0.236013	0.0936678	0.174086	0.0744291	0.108117	0.19142	0.0996383	0.208106	0.137686	0.0817746	0.125569	0.0438122	0.228206	0.107348	0.262222	0.10184	0.123299	0.151029	0.0943099	0.21922	0.225679	0.258283	0.211229	0.12779	0.0961549	0.173986	0.11617	0.241215	0.128939	0.154961	0.284999	0.155777	0.158441	0.278409	0.208396	0.21485	0.169555	0.230701	0.27063	0.0857939	0.0858123	0.187609	0.266324	0.106024	0.0778671	0.0463061	0.231753	0.271814	0.0930415	0.200127	0.21262	0.145326	0.141574	0.233944	0.0411086	0.102301	0.156715	0.177754	0.168242	0.0881859	0.191571	0.10903
